	V0=0.175			
6.664	2.80227E-05	1.112541203	1.112569225	
6.85576	2.8453E-05	1.104940424	1.104968877	
7.05024	2.88991E-05	1.094887732	1.094916631	
7.24744	2.9362E-05	1.086782993	1.086812355	
7.44736	2.98424E-05	1.079116897	1.079146739	
7.65	3.0341E-05	1.066405874	1.066436215	
7.85536	3.08585E-05	1.058200215	1.058231074	
8.06344	3.13963E-05	1.049343887	1.049375284	
8.27424	3.19553E-05	1.039719189	1.039751145	
8.48776	3.25365E-05	1.029656482	1.029689018	
8.704	3.31409E-05	1.020735541	1.020768682	
8.92296	3.37701E-05	1.012681124	1.012714894	
9.14464	3.44255E-05	1.00356112	1.003595546	
9.36904	3.51088E-05	0.996402069	0.996437177	
9.59616	3.58217E-05	0.99030098	0.990336801	
9.826	3.65663E-05	0.983963904	0.98400047	
10.05856	3.7345E-05	0.979386439	0.979423784	
10.29384	3.81604E-05	0.9746754	0.974713561	
10.53184	3.90158E-05	0.972547798	0.972586814	
10.77256	3.99145E-05	0.971939564	0.971979478	
11.016	4.08602E-05	0.972589418	0.972630278	
11.26216	4.18575E-05	0.97660567	0.976647527	
11.51104	4.29104E-05	0.979697871	0.979740781	
11.76264	4.40238E-05	0.98757205	0.987616074	
12.01696	4.52012E-05	0.991547371	0.991592572	
12.274	4.64454E-05	1.004037567	1.004084012	
12.53376	4.77571E-05	1.009568832	1.009616589	
12.79624	4.91322E-05	1.026350744	1.026399876	
13.06144	5.05621E-05	1.041566873	1.041617435	
13.32936	5.20267E-05	1.051916066	1.051968093	
13.6	5.34943E-05	1.067923517	1.067977011	
13.87336	5.49138E-05	1.085466579	1.085521493	
14.14944	5.621E-05	1.094214991	1.094271201	
14.42824	5.72753E-05	1.113160235	1.11321751	
14.70976	5.79629E-05	1.128541059	1.128599022	
14.994	5.80806E-05	1.136023261	1.136081342	
15.28096	5.73887E-05	1.148358278	1.148415667	
15.57064	5.5603E-05	1.155167073	1.155222676	
15.86304	5.24132E-05	1.149624498	1.149676911	
16.15816	4.75227E-05	1.156225089	1.156272612	
16.456	4.07209E-05	1.152341425	1.152382146	
16.75656	3.2013E-05	1.138467481	1.138499494	
17.05984	2.18218E-05	1.120329121	1.120350943	
17.36584	1.13031E-05	1.096968163	1.096979466	
17.67456	2.81183E-06	1.065138681	1.065141493	
17.986	5.72595E-07	1.033416153	1.033416726	
18.30016	1.16165E-05	0.99527628	0.995287897	
18.61704	4.70573E-05	0.95283666	0.952883717	
18.93664	0.000123785	0.89920614	0.899329925	
19.25896	0.000266657	0.848880062	0.849146719	
19.584	0.000511256	0.785058835	0.785570091	
19.91176	0.000907264	0.720140233	0.721047496	
20.24224	0.001522461	0.660250657	0.661773118	
20.57544	0.002447304	0.594736487	0.597183792	
20.91136	0.003799912	0.535764525	0.539564438	
21.25	0.005731214	0.474269516	0.48000073	
21.59136	0.008429819	0.414145984	0.422575803	
21.93544	0.012126047	0.359199415	0.371325462	
22.28224	0.01709425	0.30586179	0.32295604	
22.63176	0.023652542	0.259173189	0.282825731	
22.984	0.032158767	0.217541854	0.249700621	
23.33896	0.043001529	0.18085196	0.223853489	
23.69664	0.056585146	0.149718998	0.206304145	
24.05704	0.073307655	0.122607374	0.195915028	
24.42016	0.093531361	0.100602998	0.194134359	
24.786	0.117546163	0.082548237	0.2000944	
25.15456	0.145526709	0.068098892	0.213625601	
25.52584	0.177486023	0.056672876	0.234158899	
25.89984	0.213228486	0.047788007	0.261016493	
26.27656	0.25230791	0.040965934	0.293273844	
26.656	0.293995154	0.035865532	0.329860686	
27.03816	0.337262982	0.031911133	0.369174115	
27.42304	0.380793443	0.026205541	0.406998984	
27.81064	0.423013119	0.017804013	0.440817132	
28.20096	0.462158905	0.010011046	0.472169951	
28.594	0.496374991	0.004643092	0.501018082	
28.98976	0.523835413	0.001769771	0.525605183	
29.38824	0.542885595	0.000554104	0.543439699	
29.78944	0.552188996	0	0.552188996	
30.19336	0.550863632	0	0.550863632	
30.6	0.538592262	0	0.538592262	
31.00936	0.515688502	0	0.515688502	
31.42144	0.483108506	0	0.483108506	
31.83624	0.442398513	0	0.442398513	
32.25376	0.395582562	0	0.395582562	
32.674	0.344997951	0	0.344997951	
33.09696	0.293096755	0	0.293096755	
33.52264	0.242236608	0	0.242236608	
33.95104	0.194487003	0	0.194487003	
34.38216	0.151474323	0	0.151474323	
34.816	0.114285058	0	0.114285058	
35.25256	0.083435825	0	0.083435825	
35.69184	0.058909862	0	0.058909862	
36.13384	0.040248947	0	0.040248947	
36.57856	0.026682086	0	0.026682086	
37.026	0.017268366	0	0.017268366	
37.47616	0.011031907	0	0.011031907	
37.92904	0.007070894	0	0.007070894	
38.38464	0.004630027	0	0.004630027	
38.84296	0.00313374	0	0.00313374	
39.304	0.002184882	0	0.002184882	
39.76776	0.001538587	0	0.001538587	
40.23424	0.001063179	0	0.001063179	
40.70344	0.000699171	0	0.000699171	
41.17536	0.000424468	0	0.000424468	
41.65	0.000230073	0	0.000230073	
42.12736	0.00010682	0	0.00010682	
42.60744	4.10434E-05	0	4.10434E-05	
43.09024	1.57752E-05	0	1.57752E-05	
43.57576	1.41215E-05	0	1.41215E-05	
44.064	2.23551E-05	0	2.23551E-05	
44.55496	3.14985E-05	0	3.14985E-05	
45.04864	3.7253E-05	0	3.7253E-05	
45.54504	3.88052E-05	0	3.88052E-05	
46.04416	3.7247E-05	0	3.7247E-05	
46.546	3.42116E-05	0	3.42116E-05	
47.05056	3.10273E-05	0	3.10273E-05	
47.55784	2.84076E-05	0	2.84076E-05	
48.06784	2.65157E-05	0	2.65157E-05	
48.58056	2.51923E-05	0	2.51923E-05	
49.096	2.41846E-05	0	2.41846E-05	
49.61416	2.32883E-05	0	2.32883E-05	
50.13504	2.23966E-05	0	2.23966E-05	
50.65864	2.14853E-05	0	2.14853E-05	
51.18496	2.05734E-05	0	2.05734E-05	
51.714	1.96893E-05	0	1.96893E-05	
52.24576	1.88516E-05	0	1.88516E-05	
52.78024	1.80663E-05	0	1.80663E-05	
53.31744	1.73302E-05	0	1.73302E-05	
53.85736	1.66369E-05	0	1.66369E-05	
54.4	1.59805E-05	0	1.59805E-05	
54.94536	1.53573E-05	0	1.53573E-05	
55.49344	1.47647E-05	0	1.47647E-05	
56.04424	1.42013E-05	0	1.42013E-05	
56.59776	1.36657E-05	0	1.36657E-05	
57.154	1.31565E-05	0	1.31565E-05	
57.71296	1.2672E-05	0	1.2672E-05	
58.27464	1.22108E-05	0	1.22108E-05	
58.83904	1.17717E-05	0	1.17717E-05	
59.40616	1.1353E-05	0	1.1353E-05	
59.976	1.09538E-05	0	1.09538E-05	
60.54856	1.0573E-05	0	1.0573E-05	
61.12384	1.02094E-05	0	1.02094E-05	
61.70184	9.86216E-06	0	9.86216E-06	
62.28256	9.53038E-06	0	9.53038E-06	
62.866	9.21319E-06	0	9.21319E-06	
63.45216	8.90976E-06	0	8.90976E-06	
64.04104	8.61939E-06	0	8.61939E-06	
64.63264	8.34134E-06	0	8.34134E-06	
65.22696	8.07507E-06	0	8.07507E-06	
65.824	7.81989E-06	0	7.81989E-06	
66.42376	7.5752E-06	0	7.5752E-06	
67.02624	7.34054E-06	0	7.34054E-06	
67.63144	7.1153E-06	0	7.1153E-06	
68.23936	6.8991E-06	0	6.8991E-06	
68.85	6.69149E-06	0	6.69149E-06	
69.46336	6.49194E-06	0	6.49194E-06	
70.07944	6.30021E-06	0	6.30021E-06	
70.69824	6.11578E-06	0	6.11578E-06	
71.31976	5.93842E-06	0	5.93842E-06	
71.944	5.76774E-06	0	5.76774E-06	
72.57096	5.60337E-06	0	5.60337E-06	
73.20064	5.44508E-06	0	5.44508E-06	
73.83304	5.29265E-06	0	5.29265E-06	
74.46816	5.14568E-06	0	5.14568E-06	
75.106	5.00395E-06	0	5.00395E-06	
75.74656	4.86732E-06	0	4.86732E-06	
76.38984	4.73548E-06	0	4.73548E-06	
77.03584	4.60819E-06	0	4.60819E-06	
77.68456	4.48539E-06	0	4.48539E-06	
78.336	4.36669E-06	0	4.36669E-06	
78.99016	4.2521E-06	0	4.2521E-06	
79.64704	4.1413E-06	0	4.1413E-06	
80.30664	4.03423E-06	0	4.03423E-06	
80.96896	3.93065E-06	0	3.93065E-06	
81.634	3.8305E-06	0	3.8305E-06	
82.30176	3.73353E-06	0	3.73353E-06	
82.97224	3.63968E-06	0	3.63968E-06	
83.64544	3.5488E-06	0	3.5488E-06	
84.32136	3.4608E-06	0	3.4608E-06	
85	3.37561E-06	0	3.37561E-06	
85.68136	3.29293E-06	0	3.29293E-06	
86.36544	3.21284E-06	0	3.21284E-06	
87.05224	3.13517E-06	0	3.13517E-06	
87.74176	3.05987E-06	0	3.05987E-06	
88.434	2.98676E-06	0	2.98676E-06	
89.12896	2.91586E-06	0	2.91586E-06	
89.82664	2.84702E-06	0	2.84702E-06	
90.52704	2.78014E-06	0	2.78014E-06	
91.23016	2.71517E-06	0	2.71517E-06	
91.936	2.65202E-06	0	2.65202E-06	
92.64456	2.5907E-06	0	2.5907E-06	
93.35584	2.53112E-06	0	2.53112E-06	
94.06984	2.47314E-06	0	2.47314E-06	
94.78656	2.41675E-06	0	2.41675E-06	
95.506	2.36189E-06	0	2.36189E-06	
96.22816	2.30847E-06	0	2.30847E-06	
96.95304	2.25649E-06	0	2.25649E-06	
97.68064	2.20588E-06	0	2.20588E-06	
98.41096	2.15663E-06	0	2.15663E-06	
99.144	2.10861E-06	0	2.10861E-06	
99.87976	2.0618E-06	0	2.0618E-06	
100.61824	2.0162E-06	0	2.0162E-06	
101.35944	1.97175E-06	0	1.97175E-06	
102.10336	1.92836E-06	0	1.92836E-06	
102.85	1.88603E-06	0	1.88603E-06	
103.59936	1.84477E-06	0	1.84477E-06	
104.35144	1.80449E-06	0	1.80449E-06	
105.10624	1.7652E-06	0	1.7652E-06	
105.86376	1.72675E-06	0	1.72675E-06	
106.624	1.68929E-06	0	1.68929E-06	
107.38696	1.65258E-06	0	1.65258E-06	
108.15264	1.61679E-06	0	1.61679E-06	
108.92104	1.58176E-06	0	1.58176E-06	
109.69216	1.54756E-06	0	1.54756E-06	
110.466	1.51405E-06	0	1.51405E-06	
111.24256	1.4813E-06	0	1.4813E-06	
112.02184	1.44923E-06	0	1.44923E-06	
112.80384	1.41792E-06	0	1.41792E-06	
113.58856	1.38715E-06	0	1.38715E-06	
114.376	1.35713E-06	0	1.35713E-06	
0	1.59126E-05	1.167143122	1.167159034	
0.00136	1.59323E-05	1.171596087	1.171612019	
0.00544	1.59542E-05	1.169616567	1.169632521	
0.01224	1.59785E-05	1.167625511	1.16764149	
0.02176	1.6005E-05	1.165631789	1.165647794	
0.034	1.60337E-05	1.163615654	1.163631688	
0.04896	1.60649E-05	1.16152269	1.161538755	
0.06664	1.60984E-05	1.159360569	1.159376667	
0.08704	1.61343E-05	1.157149507	1.157165642	
0.11016	1.61725E-05	1.154857352	1.154873525	
0.136	1.62132E-05	1.152487577	1.152503791	
0.16456	1.62564E-05	1.149990824	1.150007081	
0.19584	1.6302E-05	1.147421613	1.147437915	
0.22984	1.63502E-05	1.144904185	1.144920535	
0.26656	1.6401E-05	1.142178947	1.142195348	
0.306	1.64543E-05	1.1395558	1.139572254	
0.34816	1.65103E-05	1.13685628	1.136872791	
0.39304	1.6569E-05	1.134030465	1.134047034	
0.44064	1.66304E-05	1.131533275	1.131549906	
0.49096	1.66946E-05	1.129188528	1.129205223	
0.544	1.67618E-05	1.127383575	1.127400336	
0.59976	1.68316E-05	1.125760807	1.125777638	
0.65824	1.69046E-05	1.123389036	1.12340594	
0.71944	1.69805E-05	1.121723688	1.121740668	
0.78336	1.70595E-05	1.11953375	1.11955081	
0.85	1.71416E-05	1.118228814	1.118245956	
0.91936	1.72269E-05	1.117167113	1.11718434	
0.99144	1.73156E-05	1.117413404	1.11743072	
1.06624	1.74075E-05	1.117901806	1.117919214	
1.14376	1.75029E-05	1.117692802	1.117710305	
1.224	1.76018E-05	1.115373073	1.115390675	
1.30696	1.77044E-05	1.112042758	1.112060462	
1.39264	1.78107E-05	1.110187069	1.11020488	
1.48104	1.79207E-05	1.10679954	1.106817461	
1.57216	1.80345E-05	1.103584324	1.103602358	
1.666	1.81524E-05	1.100498012	1.100516164	
1.76256	1.82744E-05	1.096642288	1.096660563	
1.86184	1.84007E-05	1.094531628	1.094550028	
1.96384	1.85312E-05	1.09514153	1.095160061	
2.06856	1.86663E-05	1.09497695	1.094995616	
2.176	1.88058E-05	1.096397909	1.096416715	
2.28616	1.89502E-05	1.099481702	1.099500652	
2.39904	1.90994E-05	1.101178878	1.101197978	
2.51464	1.92536E-05	1.10295783	1.102977084	
2.63296	1.9413E-05	1.106164351	1.106183764	
2.754	1.95777E-05	1.107929214	1.107948792	
2.87776	1.9748E-05	1.109288527	1.109308275	
3.00424	1.9924E-05	1.110293807	1.110313731	
3.13344	2.01059E-05	1.111166514	1.11118662	
3.26536	2.02938E-05	1.112546239	1.112566533	
3.4	2.0488E-05	1.114218216	1.114238704	
3.53736	2.06888E-05	1.113938277	1.113958966	
3.67744	2.08962E-05	1.112718069	1.112738965	
3.82024	2.11106E-05	1.111595559	1.111616669	
3.96576	2.13324E-05	1.11198989	1.112011223	
4.114	2.15616E-05	1.113008517	1.113030078	
4.26496	2.17985E-05	1.112082839	1.112104638	
4.41864	2.20436E-05	1.110317776	1.11033982	
4.57504	2.2297E-05	1.106618986	1.106641283	
4.73416	2.25591E-05	1.103818439	1.103840999	
4.896	2.28302E-05	1.101012523	1.101035353	
5.06056	2.31108E-05	1.097608133	1.097631244	
5.22784	2.3401E-05	1.095283011	1.095306412	
5.39784	2.37015E-05	1.09367248	1.093696181	
5.57056	2.40126E-05	1.092453921	1.092477933	
5.746	2.43347E-05	1.090503611	1.090527946	
5.92416	2.46682E-05	1.088397298	1.088421966	
6.10504	2.50137E-05	1.085376945	1.085401958	
6.28864	2.53718E-05	1.081183325	1.081208697	
6.47496	2.57427E-05	1.077773883	1.077799626	
6.664	2.61273E-05	1.073149727	1.073175854	
6.85576	2.65262E-05	1.068472504	1.06849903	
7.05024	2.69398E-05	1.061636782	1.061663721	
7.24744	2.73689E-05	1.055699395	1.055726764	
7.44736	2.78143E-05	1.049994733	1.050022548	
7.65	2.82767E-05	1.040408827	1.040437104	
7.85536	2.87567E-05	1.033466201	1.033494957	
8.06344	2.92555E-05	1.026592749	1.026622005	
8.27424	2.97739E-05	1.018102901	1.018132675	
8.48776	3.03129E-05	1.008462444	1.008492757	
8.704	3.08733E-05	0.999411796	0.999442669	
8.92296	3.14565E-05	0.991651403	0.991682859	
9.14464	3.20637E-05	0.981559747	0.981591811	
9.36904	3.2696E-05	0.972691331	0.972724027	
9.59616	3.3355E-05	0.96478258	0.964815935	
9.826	3.40422E-05	0.956591918	0.956625961	
10.05856	3.47591E-05	0.948876933	0.948911692	
10.29384	3.55076E-05	0.941107229	0.941142737	
10.53184	3.62895E-05	0.934598847	0.934635137	
10.77256	3.7107E-05	0.929815363	0.92985247	
11.016	3.79618E-05	0.925951611	0.925989573	
11.26216	3.88564E-05	0.924337467	0.924376324	
11.51104	3.97926E-05	0.921697752	0.921737544	
11.76264	4.07725E-05	0.923326096	0.923366869	
12.01696	4.17972E-05	0.923568846	0.923610643	
12.274	4.28668E-05	0.929625542	0.929668409	
12.53376	4.39808E-05	0.930889607	0.930933588	
12.79624	4.51349E-05	0.942760613	0.942805747	
13.06144	4.63233E-05	0.952733636	0.952779959	
13.32936	4.75332E-05	0.96046674	0.960514273	
13.6	4.87463E-05	0.974146499	0.974195245	
13.87336	4.99339E-05	0.98885448	0.988904414	
14.14944	5.10555E-05	1.000346109	1.000397165	
14.42824	5.20537E-05	1.019431838	1.019483891	
14.70976	5.28507E-05	1.038516723	1.038569574	
14.994	5.33439E-05	1.05060673	1.050660074	
15.28096	5.34033E-05	1.070348403	1.070401806	
15.57064	5.28688E-05	1.086265963	1.086318832	
15.86304	5.15552E-05	1.093926582	1.093978137	
16.15816	4.92616E-05	1.11246172	1.112510981	
16.456	4.5795E-05	1.123077765	1.12312356	
16.75656	4.10166E-05	1.125458101	1.125499117	
17.05984	3.49145E-05	1.128413117	1.128448031	
17.36584	2.77276E-05	1.124334359	1.124362086	
17.67456	2.01318E-05	1.111588088	1.11160822	
17.986	1.35213E-05	1.101012129	1.10102565	
18.30016	1.04152E-05	1.082871343	1.082881758	
18.61704	1.50321E-05	1.062034002	1.062049035	
18.93664	3.40859E-05	1.026319204	1.02635329	
19.25896	7.78561E-05	0.994356156	0.994434012	
19.584	0.000161603	0.944059086	0.944220689	
19.91176	0.000307391	0.89197994	0.892287331	
20.24224	0.000546381	0.841555115	0.842101497	
20.57544	0.000921644	0.780278616	0.78120026	
20.91136	0.001491498	0.725729119	0.727220617	
21.25	0.002333364	0.663091155	0.665424519	
21.59136	0.003548004	0.598851	0.602399004	
21.93544	0.005263984	0.537083177	0.542347161	
22.28224	0.007642002	0.472477174	0.480119176	
22.63176	0.01087864	0.414102813	0.424981453	
22.984	0.015208901	0.359250706	0.374459607	
23.33896	0.020906732	0.307939648	0.328846381	
23.69664	0.028282593	0.262286057	0.290568649	
24.05704	0.037677045	0.219921337	0.257598382	
24.42016	0.049449334	0.183269196	0.23271853	
24.786	0.063960038	0.151682207	0.215642246	
25.15456	0.081547144	0.12473773	0.206284875	
25.52584	0.102495706	0.102239367	0.204735073	
25.89984	0.127001334	0.083669019	0.210670353	
26.27656	0.155129711	0.068838009	0.22396772	
26.656	0.186774052	0.057313479	0.244087531	
27.03816	0.221615195	0.048134123	0.269749318	
27.42304	0.259088646	0.041320206	0.300408852	
27.81064	0.298364317	0.035929533	0.33429385	
28.20096	0.338344451	0.031742946	0.370087397	
28.594	0.377685403	0.025781424	0.403466827	
28.98976	0.414845774	0.017336628	0.432182402	
29.38824	0.44816327	0.009647178	0.457810448	
29.78944	0.475957107	0.004423295	0.480380402	
30.19336	0.496650057	0.001668753	0.498318809	
30.6	0.508901064	0.000516981	0.509418046	
31.00936	0.511733719	0	0.511733719	
31.42144	0.504647633	0	0.504647633	
31.83624	0.487694643	0	0.487694643	
32.25376	0.461509899	0	0.461509899	
32.674	0.427287508	0	0.427287508	
33.09696	0.38669954	0	0.38669954	
33.52264	0.341764068	0	0.341764068	
33.95104	0.294676156	0	0.294676156	
34.38216	0.247620209	0	0.247620209	
34.816	0.202587854	0	0.202587854	
35.25256	0.161222897	0	0.161222897	
35.69184	0.124712848	0	0.124712848	
36.13384	0.0937386	0	0.0937386	
36.57856	0.068484853	0	0.068484853	
37.026	0.048704511	0	0.048704511	
37.47616	0.033822943	0	0.033822943	
37.92904	0.023062386	0	0.023062386	
38.38464	0.015566386	0	0.015566386	
38.84296	0.010506546	0	0.010506546	
39.304	0.007159676	0	0.007159676	
39.76776	0.004950338	0	0.004950338	
40.23424	0.003460839	0	0.003460839	
40.70344	0.002415871	0	0.002415871	
41.17536	0.001651892	0	0.001651892	
41.65	0.001081438	0	0.001081438	
42.12736	0.000660595	0	0.000660595	
42.60744	0.000364616	0	0.000364616	
43.09024	0.000173276	0	0.000173276	
43.57576	6.48161E-05	0	6.48161E-05	
44.064	1.57784E-05	0	1.57784E-05	
44.55496	3.63378E-06	0	3.63378E-06	
45.04864	9.71691E-06	0	9.71691E-06	
45.54504	2.09843E-05	0	2.09843E-05	
46.04416	3.0172E-05	0	3.0172E-05	
46.546	3.46837E-05	0	3.46837E-05	
47.05056	3.48774E-05	0	3.48774E-05	
47.55784	3.23999E-05	0	3.23999E-05	
48.06784	2.89815E-05	0	2.89815E-05	
48.58056	2.58161E-05	0	2.58161E-05	
49.096	2.34309E-05	0	2.34309E-05	
49.61416	2.18455E-05	0	2.18455E-05	
50.13504	2.08243E-05	0	2.08243E-05	
50.65864	2.00882E-05	0	2.00882E-05	
51.18496	1.94325E-05	0	1.94325E-05	
51.714	1.87567E-05	0	1.87567E-05	
52.24576	1.80417E-05	0	1.80417E-05	
52.78024	1.73094E-05	0	1.73094E-05	
53.31744	1.659E-05	0	1.659E-05	
53.85736	1.59046E-05	0	1.59046E-05	
54.4	1.52611E-05	0	1.52611E-05	
54.94536	1.46584E-05	0	1.46584E-05	
55.49344	1.40912E-05	0	1.40912E-05	
56.04424	1.35544E-05	0	1.35544E-05	
56.59776	1.3044E-05	0	1.3044E-05	
57.154	1.25578E-05	0	1.25578E-05	
57.71296	1.20946E-05	0	1.20946E-05	
58.27464	1.16532E-05	0	1.16532E-05	
58.83904	1.12328E-05	0	1.12328E-05	
59.40616	1.08321E-05	0	1.08321E-05	
59.976	1.04501E-05	0	1.04501E-05	
60.54856	1.00856E-05	0	1.00856E-05	
61.12384	9.73772E-06	0	9.73772E-06	
61.70184	9.40549E-06	0	9.40549E-06	
62.28256	9.08801E-06	0	9.08801E-06	
62.866	8.78457E-06	0	8.78457E-06	
63.45216	8.4943E-06	0	8.4943E-06	
64.04104	8.21651E-06	0	8.21651E-06	
64.63264	7.95054E-06	0	7.95054E-06	
65.22696	7.69583E-06	0	7.69583E-06	
65.824	7.4518E-06	0	7.4518E-06	
66.42376	7.21776E-06	0	7.21776E-06	
67.02624	6.9934E-06	0	6.9934E-06	
67.63144	6.77801E-06	0	6.77801E-06	
68.23936	6.57132E-06	0	6.57132E-06	
68.85	6.37283E-06	0	6.37283E-06	
69.46336	6.18217E-06	0	6.18217E-06	
70.07944	5.99885E-06	0	5.99885E-06	
70.69824	5.82265E-06	0	5.82265E-06	
71.31976	5.65315E-06	0	5.65315E-06	
71.944	5.49007E-06	0	5.49007E-06	
72.57096	5.33304E-06	0	5.33304E-06	
73.20064	5.18185E-06	0	5.18185E-06	
73.83304	5.03622E-06	0	5.03622E-06	
74.46816	4.89586E-06	0	4.89586E-06	
75.106	4.76056E-06	0	4.76056E-06	
75.74656	4.63011E-06	0	4.63011E-06	
76.38984	4.50421E-06	0	4.50421E-06	
77.03584	4.38274E-06	0	4.38274E-06	
77.68456	4.26546E-06	0	4.26546E-06	
78.336	4.15225E-06	0	4.15225E-06	
78.99016	4.04288E-06	0	4.04288E-06	
79.64704	3.93715E-06	0	3.93715E-06	
80.30664	3.83498E-06	0	3.83498E-06	
80.96896	3.73623E-06	0	3.73623E-06	
81.634	3.64062E-06	0	3.64062E-06	
82.30176	3.54821E-06	0	3.54821E-06	
82.97224	3.45872E-06	0	3.45872E-06	
83.64544	3.37209E-06	0	3.37209E-06	
84.32136	3.28816E-06	0	3.28816E-06	
85	3.20693E-06	0	3.20693E-06	
85.68136	3.12813E-06	0	3.12813E-06	
86.36544	3.05183E-06	0	3.05183E-06	
87.05224	2.9778E-06	0	2.9778E-06	
87.74176	2.90605E-06	0	2.90605E-06	
88.434	2.83637E-06	0	2.83637E-06	
89.12896	2.76883E-06	0	2.76883E-06	
89.82664	2.70321E-06	0	2.70321E-06	
90.52704	2.63952E-06	0	2.63952E-06	
91.23016	2.57767E-06	0	2.57767E-06	
91.936	2.51761E-06	0	2.51761E-06	
92.64456	2.45919E-06	0	2.45919E-06	
93.35584	2.4024E-06	0	2.4024E-06	
94.06984	2.34726E-06	0	2.34726E-06	
94.78656	2.29354E-06	0	2.29354E-06	
95.506	2.24138E-06	0	2.24138E-06	
96.22816	2.19058E-06	0	2.19058E-06	
96.95304	2.14107E-06	0	2.14107E-06	
97.68064	2.09297E-06	0	2.09297E-06	
98.41096	2.04609E-06	0	2.04609E-06	
99.144	2.00042E-06	0	2.00042E-06	
99.87976	1.95589E-06	0	1.95589E-06	
100.61824	1.9125E-06	0	1.9125E-06	
101.35944	1.87025E-06	0	1.87025E-06	
102.10336	1.829E-06	0	1.829E-06	
102.85	1.78882E-06	0	1.78882E-06	
103.59936	1.74956E-06	0	1.74956E-06	
104.35144	1.71123E-06	0	1.71123E-06	
105.10624	1.6739E-06	0	1.6739E-06	
105.86376	1.63735E-06	0	1.63735E-06	
106.624	1.60172E-06	0	1.60172E-06	
107.38696	1.56688E-06	0	1.56688E-06	
108.15264	1.5329E-06	0	1.5329E-06	
108.92104	1.49962E-06	0	1.49962E-06	
109.69216	1.46713E-06	0	1.46713E-06	
110.466	1.43529E-06	0	1.43529E-06	
111.24256	1.40422E-06	0	1.40422E-06	
112.02184	1.3738E-06	0	1.3738E-06	
112.80384	1.34402E-06	0	1.34402E-06	
113.58856	1.31488E-06	0	1.31488E-06	
114.376	1.28631E-06	0	1.28631E-06	
0	1.49754E-05	1.042088211	1.042103187	
0.00136	1.49912E-05	1.074278343	1.074293334	
0.00544	1.50092E-05	1.072936062	1.072951071	
0.01224	1.50293E-05	1.071576585	1.071591614	
0.02176	1.50514E-05	1.070203419	1.070218471	
0.034	1.50759E-05	1.068802266	1.068817342	
0.04896	1.51023E-05	1.06733924	1.067354343	
0.06664	1.51311E-05	1.065815884	1.065831015	
0.08704	1.5162E-05	1.064237593	1.064252755	
0.11016	1.51952E-05	1.062588438	1.062603633	
0.136	1.52306E-05	1.060867626	1.060882857	
0.16456	1.52684E-05	1.059072106	1.059087374	
0.19584	1.53084E-05	1.057236597	1.057251906	
0.22984	1.53508E-05	1.055410222	1.055425573	
0.26656	1.53955E-05	1.05342242	1.053437816	
0.306	1.54427E-05	1.05154081	1.051556252	
0.34816	1.54923E-05	1.049710699	1.049726191	
0.39304	1.55444E-05	1.048090474	1.048106019	
0.44064	1.55991E-05	1.046885724	1.046901323	
0.49096	1.56562E-05	1.045692266	1.045707922	
0.544	1.57161E-05	1.045090671	1.045106387	
0.59976	1.57786E-05	1.044667971	1.04468375	
0.65824	1.58439E-05	1.043780516	1.04379636	
0.71944	1.59119E-05	1.043925602	1.043941514	
0.78336	1.59827E-05	1.044101576	1.044117559	
0.85	1.60563E-05	1.044876431	1.044892488	
0.91936	1.6133E-05	1.045272036	1.045288169	
0.99144	1.62126E-05	1.046357739	1.046373952	
1.06624	1.62954E-05	1.047336918	1.047353213	
1.14376	1.63813E-05	1.047403238	1.047419619	
1.224	1.64705E-05	1.045159373	1.045175843	
1.30696	1.65629E-05	1.043403841	1.043420403	
1.39264	1.66587E-05	1.042601595	1.042618254	
1.48104	1.67579E-05	1.040300951	1.040317709	
1.57216	1.68608E-05	1.038105151	1.038122011	
1.666	1.69672E-05	1.035224126	1.035241093	
1.76256	1.70775E-05	1.033004969	1.033022046	
1.86184	1.71916E-05	1.03271307	1.032730262	
1.96384	1.73096E-05	1.033629924	1.033647234	
2.06856	1.74317E-05	1.033932131	1.033949563	
2.176	1.7558E-05	1.035358461	1.035376019	
2.28616	1.76886E-05	1.037841376	1.037859065	
2.39904	1.78236E-05	1.039816716	1.03983454	
2.51464	1.79632E-05	1.041180004	1.041197967	
2.63296	1.81075E-05	1.043384516	1.043402623	
2.754	1.82567E-05	1.044848968	1.044867225	
2.87776	1.84109E-05	1.04631033	1.046328741	
3.00424	1.85702E-05	1.046160443	1.046179014	
3.13344	1.8735E-05	1.045880109	1.045898844	
3.26536	1.89052E-05	1.045813064	1.045831969	
3.4	1.90811E-05	1.046336857	1.046355938	
3.53736	1.92629E-05	1.045570039	1.045589302	
3.67744	1.94509E-05	1.044170833	1.044190284	
3.82024	1.96452E-05	1.042777509	1.042797154	
3.96576	1.9846E-05	1.042847745	1.042867591	
4.114	2.00537E-05	1.043956681	1.043976735	
4.26496	2.02683E-05	1.043213664	1.043233932	
4.41864	2.04903E-05	1.042261664	1.042282154	
4.57504	2.07198E-05	1.040511005	1.040531724	
4.73416	2.09573E-05	1.038894453	1.038915411	
4.896	2.12028E-05	1.036198153	1.036219355	
5.06056	2.14569E-05	1.032588472	1.032609929	
5.22784	2.17198E-05	1.030530627	1.030552347	
5.39784	2.19918E-05	1.029779098	1.029801089	
5.57056	2.22734E-05	1.029271625	1.029293899	
5.746	2.25651E-05	1.028972043	1.028994608	
